AA.DAfN,AW,DOI,F.FN
"University of Southampton;; University of Southampton","workflows;; processing;; data;; research;; activities;; driving;; silico;; experiments;; becoming;; increasingly;; important;; conducting;; scientific;; advantage;; automated;; process;; repeatedly;; reused;; part;; whole;; enabling;; evolved;; number;; studies;; investigated;; strategies;; storing;; sharing;; benefit;; reuse;; revealed;; simply;; repositories;; without;; additional;; context;; enable;; successfully;; resources;; needed;; facilitate;; users;; add;; provenance;; traces;; make;; machine;; readable;; additions;; include;; adding;; metadata;; curation;; annotations;; comprehension;; sets;; provide;; workflow;; ultimately;; though;; mechanisms;; still;; rely;; researchers;; access;; software;; view;; run;; argue;; situations;; may;; want;; understand;; goes;; beyond;; directly;; difficult;; impossible;; original;; end;; creation;; interactive;; visualization;; captures;; flow;; chart;; element;; descriptions;; parameters;; input;; intermediate;; added;; record;; experiment;; enhance;; both;; value;; created;; visualisations;; popular;; tool;; knime;; built;; function;; extract;; information;; otherwise;; viewed;; itself;; strengths;; documentation;; user;; defined;; create;; visualisation;; package;; encourages;; enhances;; source;; facilitating;; effective;; communication;; collaboration","10.2218/ijdc.v12i1.532","workflow technology;; workflow management system;; workflow engine;; workflow;; windows workflow foundation;; reuse;; metadata;; documentation;; data mining;; computer science"
"Vienna University of Technology;; Vienna University of Technology;; University of Vienna;; University of Vienna","data;; management;; plans;; free;; form;; text;; documents;; describing;; scientific;; experiments;; complexity;; driven;; requires;; precise;; descriptions;; tools;; datasets;; computations;; enable;; reproducibility;; reuse;; fall;; short;; requirements;; paper;; propose;; machine;; actionable;; cover;; same;; themes;; standard;; sections;; filled;; information;; existing;; mapping;; domains;; digital;; preservation;; reproducible;; research;; open;; science;; repositories;; plan;; identify;; good;; solution;; limitations;; model;; enables;; integration;; uses;; ontologies;; standards","10.2218/ijdc.v12i1.529","reuse;; open science;; ontology;; information integration;; digital preservation;; data science;; data model;; data mining;; data management plan;; data management;; computer science"
";; ;; ;; ;; ;; ;; ;; ;; ;; ;; ","","10.2218/ijdc.v12i2.585","provenance;; information retrieval;; data mining;; computer science"
";; ;; ;; ;; ;; IT Services","","10.2218/ijdc.v13i1.606","knowledge management;; data sharing;; computer science"
";; ;; ;; ;; ;; ","","10.2218/ijdc.v13i1.613","knowledge management;; information repository;; data science;; data format;; data as a service;; data archive;; computer science;; community engagement"
";; ;; ;; ;; ","","10.2218/ijdc.v12i2.552","knowledge management;; data science;; data curation;; computer science"
";; ;; ;; ;; ;; ","","10.2218/ijdc.v12i2.508","survey instrument;; knowledge management;; data management;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.516","reuse;; knowledge management;; data science;; computer science"
"","","10.2218/ijdc.v12i1.550","knowledge management;; computer science"
";; ;; ;; ","data;; seal;; approval;; dsa;; one;; widely;; standards;; trusted;; digital;; repositories;; date;; developed;; standard;; articulated;; seven;; main;; benefits;; acquiring;; dsas;; 1;; stakeholder;; confidence;; 2;; improvements;; communication;; 3;; improvement;; processes;; 4;; transparency;; 5;; differentiation;; others;; 6;; awareness;; raising;; preservation;; 7;; less;; labor;; time;; intensive;; little;; research;; focused;; if;; acquired;; actually;; perceive;; consequently;; examines;; point;; view;; series;; 15;; semi;; structured;; interviews;; representatives;; 16;; different;; organizations;; participants;; own;; words;; experience;; promised;; additionally;; reflect;; greater;; importance;; example;; mentioned;; more;; frequently;; g;; acquire;; becoming;; certified;; two;; additional;; explicitly;; listed;; website;; important;; impact;; documentation;; workflows;; assurance;; following;; best;; practice;; implications;; future;; directions","10.2218/ijdc.v12i1.481","workflow;; transparency;; stakeholder;; knowledge management;; documentation;; digital preservation;; computer science;; certification mark;; certification;; best practice"
";; ","","10.2218/ijdc.v12i2.514","laboratory scientists;; knowledge management;; computer science"
";; University of Bristol;; IT Services;; ;; ;; ","","10.2218/ijdc.v12i2.506","knowledge management;; data science;; computer science"
";; ","","10.2218/ijdc.v12i1.441","world wide web;; knowledge management;; digital curation;; contact zone;; computer science"
";; ;; ","","10.2218/ijdc.v12i1.426","knowledge management;; digital preservation;; computer science"
"","online;; citizen;; science;; projects;; involve;; recruitment;; volunteers;; assist;; researchers;; creation;; curation;; large;; datasets;; enhancing;; quality;; data;; products;; fundamental;; concern;; teams;; running;; decisions;; project;; design;; operations;; critical;; effect;; both;; recruits;; retains;; enough;; work;; processes;; team;; learn;; play;; role;; improving;; enhance;; decision;; resulting;; better;; more;; successful;; outcomes;; paper;; qualitative;; case;; involving;; interviews;; long;; term;; observation;; galaxy;; zoo;; major;; astronomy;; came;; know;; knowledge;; shaped;; three;; instances;; played;; significant;; roles;; shaping;; members;; understandings;; integrated;; heterogeneous;; sources;; information;; derive;; insights;; metrics;; formal;; studies;; combined;; tacit;; gained;; offline;; interactions;; number;; recommendations;; practice;; include;; strategies;; effectively;; circulate;; themselves","10.2218/ijdc.v12i2.551","volunteer computing;; project team;; project metrics;; knowledge management;; data quality;; data products;; data curation;; computer science;; citizen science"
";; ;; IMP Innovation, Strategy and Sustainability;; ;; ","qualify;; materials;; specific;; applications;; comprehensive;; testing;; necessary;; consequently;; engineering;; community;; developed;; extensive;; collection;; documentary;; standards;; define;; test;; conditions;; specimen;; configurations;; post;; processing;; reporting;; procedures;; unfortunately;; absence;; corresponding;; data;; formats;; rarely;; conserved;; value;; diminishes;; material;; pedigree;; become;; disassociated;; effort;; address;; issue;; prenormative;; research;; viability;; deriving;; possibility;; realize;; infrastructure","10.2218/ijdc.v8i1.245","data mining;; computer science"
";; ;; ","preservation;; artistic;; works;; technological;; components;; musical;; recognised;; issue;; both;; community;; archival;; preserving;; involves;; tackling;; difficulties;; digital;; information;; general;; raises;; own;; specific;; problems;; constantly;; evolving;; instruments;; embodied;; software;; idiosyncratic;; human;; computer;; interactions;; issues;; standards;; place;; archiving;; always;; suitable;; impact;; organisation;; descriptions;; archives;; conceptualised;; order;; provide;; readability;; authenticity;; intelligibility;; previous;; projects;; emphasized;; less;; effort;; dedicated;; addressing;; research;; specification;; significant;; properties;; extension;; namely;; knowledge;; offers;; grounds;; reflecting;; question;; furthermore;; relevance;; taking;; account;; creative;; process;; involved;; production;; opportunity;; redefine;; status;; agents;; performative;; aspect;; records;; altogether;; processes;; us;; conceptual;; framework;; propose;; bring;; together;; models;; form;; coherent","10.2218/ijdc.v8i1.237","software;; readability;; performative utterance;; knowledge management;; intelligibility;; embodied cognition;; digital archives;; data mining;; cultural artifact;; conceptual framework;; computer science"
";; ","paper;; examines;; development;; open;; access;; movement;; scholarly;; communication;; attention;; rhetorical;; strategies;; policy;; mechanisms;; promote;; scholars;; scientists;; despite;; majority;; journal;; publishers;; acceptance;; author;; self;; archiving;; practices;; minimal;; time;; commitment;; authors;; successfully;; archive;; work;; disciplinary;; institutional;; repositories;; still;; large;; avoid;; participation;; reviews;; arguments;; increasing;; role;; mandates;; recommend;; service;; oriented;; approach;; towards;; rather;; rhetoric;; speculates;; benefits;; text;; data;; mining;; innovation;; advocating;; focusing;; universal;; tangible;; purpose;; public;; gratis;; published;; publicly;; funded;; research;; researchers;; require;; strong;; support;; understand;; copyright;; climate;; user;; friendly;; interfaces;; useful;; metrics;; repository;; usage;; statistics;; crafted;; responsive;; services;; universities;; ultimately;; ensure;; growth;; describe;; mediated;; deposit;; developed;; spectrum;; concordia;; university;; comparing;; number;; deposits;; thesis;; materials;; g;; articles;; conference;; presentations;; accomplished;; staff;; initiated;; relative;; significance","10.2218/ijdc.v8i1.238","scholarly communication;; rhetorical question;; rhetoric;; relative significance;; institutional support;; discipline;; data mining;; computer science"
"","preserve;; digital;; information;; vital;; format;; identified;; perpetuity;; major;; focus;; research;; field;; preservation;; national;; archives;; uk;; called;; curation;; communities;; develop;; test;; corpus;; objects;; help;; tools;; aid;; purpose;; following;; call;; attempt;; suite;; paper;; initially;; outlines;; methodology;; generate;; skeleton;; simple;; user;; generated;; explores;; lessons;; learnt;; generation;; scripting;; language;; techniques;; file;; signatures;; pronom;; technical;; registry;; discuss;; signature;; benefits;; developing;; technique;; finally;; outline;; future;; exploring;; community;; best;; make;; output;; project;; needs;; taken;; forward;; completion","10.2218/ijdc.v8i1.249","world wide web;; suite;; scripting language;; national archives;; file format;; digital signature;; digital preservation;; digital curation;; data mining;; computer science"
";; ;; ","digital;; curation;; increasingly;; important;; role;; fast;; paced;; data;; intensive;; information;; environment;; identify;; set;; competencies;; professionals;; growing;; field;; part;; curriculum;; development;; project;; funded;; u;; institute;; museum;; library;; services;; total;; 173;; job;; advertisements;; posted;; october;; 2011;; april;; 2012;; collected;; sources;; take;; account;; varying;; types;; across;; north;; america;; position;; title;; institution;; location;; educational;; background;; experience;; knowledge;; skills;; duties;; examined;; show;; jobs;; characterized;; complex;; interplay;; emerging;; requirements;; qualified;; workforce","10.2218/ijdc.v8i1.242","world wide web;; workforce;; library services;; knowledge management;; information environment;; digital curation;; data mining;; data curation;; curriculum development;; computer science;; competence;; advertising"
";; ","lockss;; system;; leading;; technology;; field;; distributed;; digital;; preservation;; libraries;; run;; boxes;; collect;; preserve;; content;; published;; web;; pc;; servers;; local;; disk;; storage;; form;; nodes;; network;; continually;; audits;; repairs;; damage;; wondered;; cloud;; instead;; disks;; review;; configurations;; evaluate;; technical;; feasibility;; assess;; economic;; experiment;; ran;; production;; box;; amazon;; service;; describe;; simulations;; future;; costs;; conclude;; current;; services;; cost;; competitive;; hardware;; long;; term","10.2218/ijdc.v8i1.248","technical feasibility;; server;; operating system;; economic feasibility;; disk storage;; digital preservation;; database;; data mining;; computer science;; cloud storage;; cloud computing"
";; ;; ","changing;; world;; services;; opens;; chance;; more;; tightly;; integrate;; digital;; long;; term;; preservation;; systems;; both;; commercial;; end;; users;; emergence;; cloud;; offerings;; re;; centralizes;; interact;; remotely;; standardized;; web;; client;; applications;; devices;; offers;; partially;; same;; concepts;; methods;; access;; obsolete;; computer;; environments;; allows;; sustainable;; business;; processes;; order;; provide;; large;; variety;; user;; friendly;; remote;; emulation;; especially;; combination;; authentic;; performance;; experience;; distributed;; system;; model;; architecture;; suitable;; run;; service;; allowing;; specialization;; memory;; institutions;; third;; party;; providers;; shift;; usually;; trivial;; task;; software;; specialized;; help;; simplify;; strategies;; besides;; offering;; better;; holdings;; libraries;; archives;; may;; gain;; opportunities;; offer;; businesses;; requiring;; reproduction;; objects;; legal;; reasons;; paper;; discusses;; next;; logical;; step;; accessing;; original;; material;; eaas;; fills;; gap;; successful;; demonstration;; strategy;; perceived;; availability;; usability;; build;; upon;; ground;; research;; prototypical;; implementations;; previous;; projects;; reuse;; established;; technology;; article;; develop;; requirements;; environment;; discuss;; building;; blocks;; core;; regarding;; management;; finally;; try;; estimate;; costs;; implement;; influence;; future;; planning;; shifts;; focus;; object;; workflows","10.2218/ijdc.v8i1.250","world wide web;; workflow;; user experience design;; service provider;; knowledge management;; end user;; emulation;; digital preservation;; data mining;; computer science;; cloud computing;; access management"
";; ;; ;; ","iso;; 16363;; 2012;; space;; data;; information;; transfer;; systems;; audit;; certification;; trustworthy;; digital;; repositories;; trac;; outlines;; actions;; repository;; take;; research;; examining;; designated;; community;; users;; associates;; trustworthiness;; limited;; drawing;; document;; management;; literatures;; paper;; discusses;; interviews;; 66;; archaeologists;; quantitative;; social;; scientists;; found;; similarities;; differences;; across;; disciplines;; both;; disciplinary;; communities;; trust;; transparency;; mentioned;; guarantees;; preservation;; sustainability;; more;; frequently;; talked;; institutional;; reputation;; processes;; linked;; citing;; metadata;; issues;; discussing;; selection;; cleaning;; novices;; influence;; colleagues;; almost;; twice;; experts;; discuss;; implications;; identifying;; extend;; models;; presented","10.2218/ijdc.v8i1.251","transparency;; reputation;; metadata;; knowledge management;; information transfer;; information system;; discipline;; data mining;; computer science;; certification;; audit"
";; ","contemporary;; scientific;; research;; standard;; standardization;; key;; processes;; sharing;; reuse;; data;; goals;; paper;; twofold;; 1;; stress;; collaboration;; crucial;; 2;; urge;; recognition;; metadata;; part;; process;; achieve;; participatory;; framework;; developing;; implementing;; standards;; presented;; highlight;; ongoing;; open;; dialogue;; communities;; multiple;; levels;; long;; term;; ecological;; network;; adoption;; language;; case;; example;; natural;; sciences;; illustrate;; addresses;; active;; coordination;; evolution;; contrasted;; hierarchical;; underscore;; development;; dynamic;; continuing;; roles;; played;; best;; practices;; working;; identified;; relation","10.2218/ijdc.v8i1.252","standardization;; scientific method;; reuse;; metadata;; knowledge management;; ecological metadata language;; data mining;; computer science;; citizen journalism;; best practice"
"","user;; generated;; content;; ugc;; become;; part;; personal;; digital;; collections;; web;; contain;; memories;; activities;; thoughts;; even;; profiles;; increase;; creation;; materials;; needs;; archiving;; preserving;; increasing;; purpose;; developing;; archives;; capturing;; social;; memory;; tracking;; human;; traces;; era;; both;; survey;; interview;; methods;; investigated;; blogs;; one;; popular;; type;; travel;; bloggers;; perceptions;; value;; elements;; important;; preservation;; respondents;; found;; sentimental;; g;; way;; express;; themselves;; keep;; maintain;; record;; family;; reason;; followed;; informational;; cultural;; historical;; sharing;; appeared;; values;; self;; created;; blog;; posts;; information;; context;; more;; preserve;; behavior;; appearance;; integrating;; consider;; valuable;; archivists;; think;; worth;; may;; step;; collecting","10.2218/ijdc.v8i1.240","world wide web;; web application;; social memory;; perception;; internet privacy;; digital collections;; computer science;; active listening"
";; ;; ;; ;; ;; ;; ;; ","peer;; review;; publication;; accreditation;; research;; data;; earth;; sciences;; preparde;; project;; jisc;; nerc;; funded;; aims;; investigate;; policies;; procedures;; formal;; ranging;; ingestion;; repository;; journal;; addresses;; key;; issues;; arising;; paradigm;; limited;; one;; reviews;; dataset;; criteria;; needed;; objectively;; trustworthy;; datasets;; publications;; effectively;; cross;; linked;; benefit;; wider;; community;; brings;; together;; wide;; range;; experts;; academic;; publishing;; management;; fields;; both;; broader;; life;; aim;; producing;; general;; guidelines;; applicable;; scientific;; disciplines;; types;; paper;; details;; work;; done;; first;; half;; itself;; completed;; june;; 2013","10.2218/ijdc.v8i1.253","trustworthiness;; scientific disciplines;; publishing;; publication types;; peer review;; information repository;; data science;; data mining;; data management;; computer science;; accreditation"
"Delft University of Technology;; ;; ;; ","data;; intelligence;; 4;; librarians;; course;; developed;; 3tu;; datacentrum;; end;; 2011;; provide;; online;; resources;; training;; digital;; preservation;; practitioners;; specifically;; library;; staff;; objectives;; transfer;; exchange;; knowledge;; management;; participants;; skills;; advise;; researchers;; research;; groups;; efficient;; effective;; ways;; adding;; value;; paper;; describes;; process;; creating;; methodology;; first;; pilot;; took;; place;; february;; june;; 2012;; demonstrates;; choices;; design;; discusses;; implications;; evaluation;; development;; might;; expanded;; more;; disciplines;; repositories","10.2218/ijdc.v8i1.255","knowledge management;; engineering design process;; digital preservation;; data mining;; data management;; computer science"
";; ;; ","spectacular;; case;; data;; fraud;; field;; social;; psychology;; surfaced;; netherlands;; september;; 2011;; dutch;; research;; community;; confronted;; number;; questions;; isolated;; scientific;; more;; common;; robust;; enough;; uncover;; misconduct;; withstand;; breach;; trust;; causes;; responsible;; reliable;; researchers;; collect;; process;; analyse;; prevent;; adapt;; codes;; conduct;; stricter;; rules;; management;; sharing;; paper;; discusses;; conclusions;; recommendations;; two;; reports;; published;; recently;; consequence;; relevant;; integrity;; trustworthy;; treatment;; next;; outcomes;; enquiries;; cultures;; disciplines;; concluding;; section;; contains;; examples;; show;; approach;; towards;; improving;; gradually;; regarded;; wake;; call","10.2218/ijdc.v8i1.256","scientific misconduct;; scientific method;; scientific integrity;; scientific disciplines;; misconduct;; data sharing;; data mining;; data management;; constructive fraud;; computer science"
";; ;; ;; ;; ;; ;; ;; ","paper;; tackle;; challenge;; linking;; scholarly;; information;; multi;; disciplinary;; research;; infrastructures;; trend;; towards;; publications;; data;; still;; emerging;; handled;; differently;; initiatives;; disciplines;; openaire;; european;; cross;; publication;; infrastructure;; poses;; supporting;; heterogeneous;; practices;; hence;; wants;; contribute;; development;; common;; approach;; discipline;; independent;; project;; researchers;; end;; constructed;; two;; demonstrators;; identify;; commonalities;; differences;; show;; importance;; stable;; unique;; identifiers;; support;; reference;; interlinking;; allows;; specific;; managed;; independently;; distributed;; systems;; avoids;; redundant;; maintenance;; furthermore;; manage;; specialized;; structures;; contents;; themselves","10.2218/ijdc.v8i1.257","world wide web;; unique identifier;; research information;; knowledge management;; discipline;; data science;; data mining;; cross disciplinary;; computer science"
";; ;; ;; ;; ","social;; science;; researchers;; increasingly;; make;; data;; confidential;; contains;; linkages;; identities;; people;; corporations;; etc;; value;; lies;; ability;; join;; identifiable;; entities;; external;; genome;; geospatial;; information;; confidentiality;; barrier;; utility;; curation;; difficult;; fulfil;; us;; federal;; management;; mandates;; interfering;; basic;; scholarly;; practices;; validation;; reuse;; existing;; describe;; complexity;; relationships;; span;; public;; private;; divide;; work;; ced2ar;; prototype;; first;; step;; providing;; tool;; spans;; makes;; search;; access;; cite","10.2218/ijdc.v8i1.259","world wide web;; geospatial analysis;; data virtualization;; data quality;; data mining;; data management plan;; data management;; data governance;; data curation;; confidentiality;; computer science"
";; ;; ;; ;; ;; ;; ","mounting;; critical;; scientific;; data;; curation;; professionals;; impetus;; education;; research;; centers;; dcerc;; program;; developing;; sustainable;; transferable;; model;; educating;; library;; information;; science;; lis;; students;; field;; experiences;; established;; implemented;; graduate;; bringing;; real;; world;; engage;; current;; practices;; challenges;; share;; expertise;; partner;; institutions;; evaluating;; intention;; scaling;; larger;; cadre;; partners;; participants;; paper;; reports;; progress;; early;; phases;; development","10.2218/ijdc.v8i1.258","knowledge management;; data science;; data mining;; data curation;; computer science"
"School of Physics and Astronomy;; ;; ;; ;; ;; University College London;; School of Physics and Astronomy","eudat;; project;; pan;; european;; data;; initiative;; started;; october;; 2011;; brings;; together;; unique;; consortium;; 25;; partners;; research;; communities;; national;; high;; performance;; computing;; hpc;; centres;; technology;; providers;; funding;; agencies;; 13;; countries;; aims;; build;; sustainable;; cross;; disciplinary;; infrastructure;; set;; shared;; services;; accessing;; preserving","10.2218/ijdc.v8i1.260","supercomputer;; knowledge management;; data science;; cross disciplinary;; computer science"
";; ;; ;; ","science;; progressed;; standing;; shoulders;; giants;; centuries;; research;; knowledge;; shared;; publication;; dissemination;; books;; papers;; scholarly;; communications;; moving;; forward;; understanding;; builds;; large;; scale;; datasets;; collected;; generated;; part;; scientific;; process;; discovery;; future;; generations;; ensure;; once;; others;; stand;; data;; produce;; educating;; students;; challenges;; opportunities;; management;; key;; solution;; helps;; researchers;; start;; think;; problems;; early;; careers;; compiled;; set;; case;; studies;; show;; similarities;; differences;; disciplines;; booklet;; containing;; introduction;; lifecycle;; practices;; already;; university;; southampton;; faculty;; engineering;; now;; adopted;; centrally;; faculties;; paper;; provide;; overview;; guide;; reflect;; reception;; date","10.2218/ijdc.v8i1.261","scientific method;; knowledge management;; data mining;; data management;; data lifecycle;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.562","text mining;; knowledge management;; data science;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.512","knowledge management;; data management plan;; data management;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.561","rdm;; knowledge management;; democracy;; computer science"
"","","10.2218/ijdc.v12i2.507","knowledge management;; data science;; computer science"
";; ","paper;; provide;; case;; creation;; dcal;; research;; data;; archive;; university;; college;; london;; doing;; so;; assess;; challenges;; archiving;; large;; scale;; legacy;; multimedia;; lack;; literature;; datasets;; address;; issues;; anonymisation;; video;; ethical;; managing;; historic;; consent;; ownership;; considerations;; handling;; size;; complexity;; multi;; project;; number;; researchers;; eleven;; years","10.2218/ijdc.v12i2.484","research ethics;; multimedia;; metadata;; legacy data;; data archive;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.515","knowledge management;; data curation;; computer science"
";; ;; ","project;; funded;; establish;; foundation;; digital;; archival;; resource;; researchers;; interested;; people;; interact;; urban;; environments;; graphic;; communications;; research;; internally;; loughborough;; university;; part;; challenge;; programme;; involved;; two;; members;; academic;; staff;; library;; 1;; phd;; students;; participated;; archive;; consists;; small;; number;; images;; acts;; proof;; concept;; future;; funding;; applications;; hoped;; extended;; useful;; visual;; communication;; historians;; architects;; town;; planners;; others;; paper;; describes;; data;; collection;; process;; challenges;; facing;; team;; curation;; documentation;; creation;; pilot;; posed;; choosing;; discrete;; utility;; disciplinary;; areas;; acquiring;; necessary;; knowledge;; skills;; enable;; good;; usability;; objects;; g;; file;; formats;; metadata;; understanding;; technical;; solution;; enabled;; compromises;; demonstrating;; repository;; intellectual;; background;; purpose;; clearly;; explaining;; latina;; value;; true;; partnership;; community;; professional;; services;; parties;; learnt;; practices;; evolved;; example;; think;; more;; carefully;; questions;; identify;; closely;; purposes;; working;; together;; so;; sharing;; ideas;; different;; perspectives;; identified;; potential;; developments;; explored;; projects;; group;; hope;; relationships;; built;; continue;; drs;; harland;; liguori;; gareth;; cole;; barbara;; whetnall","10.2218/ijdc.v12i2.511","project team;; metadata;; knowledge management;; information repository;; graphic communication;; documentation;; discipline;; data management;; data curation;; computer science"
";; ","reliably;; building;; maintaining;; systems;; across;; environments;; continuing;; problem;; project;; experiment;; may;; run;; years;; software;; hardware;; change;; operating;; system;; containerisation;; technology;; variety;; companies;; google;; amazon;; ibm;; scientific;; projects;; rapidly;; deploy;; set;; services;; repeatably;; dockerfiles;; ensure;; container;; built;; allow;; conformance;; easy;; updating;; changes;; take;; place;; becoming;; common;; seen;; part;; sustainable;; development;; occupies;; dual;; space;; both;; repository;; itself;; considering;; docker;; fashion;; verify;; dockerfile;; reproduced;; subset;; specification;; domain;; specific;; language;; created;; files;; reused;; later;; stage;; recreate;; original;; environment;; provide;; simple;; framework;; address;; question;; preservation;; containers;; experiments;; existing;; conclude;; discussion;; future;; work;; taking;; pipeline;; implemented;; check;; defined;; conforms;; desired;; model;; extracts;; details;; help;; reproducibility;; creating;; machine;; package;; versions;; helps;; testing;; ensuring;; equally;; shared;; supports;; citation;; process;; open;; one;; providing;; environmental;; create;; capture;; processes;; put;; w3c;; prov;; ontology;; potential;; persistent;; identifier;; traceability;; preserve;; metadata;; look;; linking;; output;; workflow;; complete;; commands;; parameters;; see;; provenance;; build;; useful;; overview","10.2218/ijdc.v12i2.509","workflow;; traceability;; software engineering;; software development;; software;; persistent identifier;; metadata;; knowledge management;; ibm;; domain specific language;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.567","world wide web;; metadata;; data mining;; computer science"
";; ","","10.2218/ijdc.v12i2.518","world wide web;; social media;; knowledge management;; internet privacy;; ethical framework;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.579","rdm;; knowledge management;; computer science"
"","","10.2218/ijdc.v12i2.571","workflow;; knowledge management;; data science;; computer science"
";; ;; ;; ;; ;; ","authors;; acknowledge;; work;; juan;; karsten;; partial;; development;; pure;; nomad;; integration;; supported;; epsrc;; strategic;; partners;; project;; 2012;; grant;; number;; ep;; j501542;; 1;; impact;; acceleration;; account;; 2016;; k503940","10.2218/ijdc.v12i2.570","information repository;; data science;; data lifecycle;; computer science"
";; ;; ;; ","paper;; discuss;; stages;; institution;; wide;; project;; lead;; adoption;; data;; management;; policy;; leiden;; university;; 2016;; illustrate;; process;; highlighting;; involved;; stakeholders;; organisational;; unit;; represented;; teams;; sounding;; board;; both;; academic;; support;; staff;; senior;; researchers;; acted;; pioneers;; raised;; awareness;; commitment;; peers;; way;; example;; pilot;; projects;; two;; faculties;; describe;; comprehensive;; implementation;; programme;; create;; facilities;; services;; must;; allow;; implementing;; monitoring;; evaluating;; finally;; lessons;; learnt;; steps;; ahead;; engagement;; explicit;; executive;; important;; key;; factor;; success;; continue;; condition","10.2218/ijdc.v12i2.575","sounding board;; knowledge management;; executive board;; engineering management;; data policy;; data management;; computer science"
";; ","","10.2218/ijdc.v12i2.578","knowledge management;; data science;; computer science"
";; ","","10.2218/ijdc.v12i2.576","software;; knowledge management;; computer science;; carpentry"
";; ;; ","","10.2218/ijdc.v12i2.577","knowledge management;; data quality;; computer science"
";; ","","10.2218/ijdc.v12i2.574","knowledge management;; data science;; data curation;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.510","knowledge management;; data science;; data curation;; computer science"
";; ;; ;; ;; ","","10.2218/ijdc.v12i2.500","valuation;; knowledge management;; information repository;; data driven;; data science;; computer science"
"","","10.2218/ijdc.v12i2.429","knowledge management;; data lifecycle;; computer science"
";; ;; ","","10.2218/ijdc.v12i2.583","rdm;; knowledge management;; data sharing;; computer science"
";; ;; ","","10.2218/ijdc.v13i1.499","knowledge management;; data management;; computer science"
";; ;; ;; ;; ;; ;; ","","10.2218/ijdc.v13i1.502","knowledge management;; digitization;; data science;; computer science"
";; ","","10.2218/ijdc.v13i1.630","knowledge management;; computer science"
";; ;; ;; ","","10.2218/ijdc.v13i1.632","knowledge management;; data science;; computer science"
";; ;; ;; ;; ","","10.2218/ijdc.v13i1.631","virtual reality;; multimedia;; knowledge management;; digital preservation;; computer science"
"","","10.2218/ijdc.v13i1.608","software;; knowledge management;; data management;; computer science"
";; ;; ;; ;; ;; ","","10.2218/ijdc.v13i1.629","knowledge management;; computer science"
";; ;; ;; ;; ","","10.2218/ijdc.v13i1.621","world wide web;; knowledge management;; digital curation;; computer science"
";; ","","10.2218/ijdc.v13i1.607","world wide web;; metadata;; knowledge management;; computer science"
";; ","","10.2218/ijdc.v13i1.605","knowledge management;; computer science"
";; ;; ;; ","","10.2218/ijdc.v13i1.534","workflow;; metadata;; knowledge management;; computer science;; citizen journalism;; child health"
";; ;; ;; ","","10.2218/ijdc.v13i1.620","systematic review;; stakeholder;; knowledge management;; intellectual property;; data mining;; computer science"
";; ;; ;; ;; ;; IT Services","","10.2218/ijdc.v13i1.603","knowledge management;; discipline;; data science;; computer science"
";; ;; ;; ","","10.2218/ijdc.v13i1.555","operationalization;; knowledge management;; computer science"
";; ;; ;; ;; ","research;; funded;; institute;; museum;; library;; services;; lg;; 06;; 14;; 0122","10.2218/ijdc.v13i1.492","world wide web;; qualitative property;; preprint;; library services;; knowledge management;; data sharing;; data reuse;; computer science"
";; ;; ;; ;; ;; ","paper;; describes;; work;; undertaken;; data;; intensive;; cyber;; environments;; center;; dice;; university;; north;; carolina;; chapel;; hill;; liverpool;; development;; integrated;; preservation;; environment;; presented;; national;; coordination;; office;; networking;; information;; technology;; research;; nitrd;; science;; foundation;; european;; commission;; underlying;; rule;; oriented;; system;; irods;; implements;; policy;; approach;; distributed;; management;; differentiating;; different;; phases;; life;; cycle;; upon;; evolution;; policies;; infrastructure;; tuned;; support;; publication;; sharing;; build;; generic;; evolve;; meet;; requirements;; user;; community;; federal;; agency;; academic;; project;; order;; manage;; properties;; collections;; developed;; scalable;; digital;; library;; services;; discovery;; access;; material;; organized;; collection;; prototype;; specific;; technologies;; capable;; managing;; wide;; range;; parsing;; legacy;; document;; formats;; enforcement;; validation;; trustworthiness;; assessment;; criteria;; capability;; instantiated;; multiple;; instances;; both;; united;; states;; part;; datanet;; federation;; consortium;; dfc;; projects;; primarily;; fp7;; shaman","10.2218/ijdc.v8i2.268","world wide web;; scalability;; parsing;; information technology;; enforcement;; digital library;; data sharing;; data mining;; data management plan;; data management;; computer science"
