AA.DAfN,AW,DOI,F.FN
"University of Alberta;; ;; University of Alberta;; University of Alberta;; University of Alberta","crowdsourcing;; humanities;; paper;; describes;; project;; university;; alberta;; developed;; tool;; participants;; sign;; audio;; clips;; transcribing;; translating;; ukrainian;; fieldwork;; folklore;; include;; stories;; songs;; beliefs;; describe;; design;; process;; environmental;; comparison;; projects;; discuss;; challenge;; motivating;; community;; members;; language;; skills;; volunteer;; help;; works;; if;; you;; motivate;; sufficient;; different;; participant;; communities;; call;; strategies;; comment;; l;; externalisation;; ouverte;; peut;; elle;; etre;; utilisee;; lettres;; sciences;; humaines;; le;; article;; decrit;; projet;; d;; universite;; dans;; cadre;; duquel;; outil;; ete;; mis;; au;; point;; afin;; que;; puissent;; emprunter;; audioclips;; pour;; transcrire;; traduire;; partir;; ukrainien;; proviennent;; travaux;; effectues;; sur;; terrain;; incluent;; histoires;; chansons;; croyances;; nous;; decrivons;; processus;; elaboration;; fournissons;; comparaison;; environnementale;; avec;; autres;; projets;; traitons;; du;; defi;; motiver;; membres;; communaute;; qui;; parlent;; langue;; apporter;; benevolement;; leur;; aide;; n;; est;; efficace;; si;; nombre;; suffisant;; differentes;; communautes;; requierent","10.16995/dscn.239","ukrainian;; humanities;; folklore;; digital audio;; crowdsourcing;; art"
"University of Saskatchewan;; University of Saskatchewan;; University of Sakatchewan","paper;; describes;; project;; senior;; undergraduate;; course;; electronic;; scholarly;; editing;; university;; saskatchewan;; students;; html;; prepare;; publish;; world;; wide;; web;; documentary;; editions;; two;; seventeenth;; century;; books;; anonymous;; eighth;; liberal;; science;; found;; art;; order;; drinking;; 1650;; edward;; whitaker;; directions;; brewing;; malt;; liquors;; 1700;; offered;; benefits;; pedagogy;; collaboration;; original;; research;; independent;; decision;; preparation;; concrete;; product;; real;; usefulness;; class;; emphasis;; textual;; issues;; emerged;; technological;; editorial;; resolution;; concludes;; discussion;; humanities;; classroom","10.16995/dscn.242","textual scholarship;; scholarship;; publication;; project based learning;; library science;; liberalism;; computer science"
"University of Texas at Austin","virgil;; thomson;; 1934;; musical;; score;; gertrude;; stein;; opera;; four;; saints;; three;; acts;; readings;; americans;; 1925;; digital;; tools;; artists;; scholars;; composition;; computational;; help;; express;; something;; otherwise;; obscured;; traditional;; texts;; first;; glance;; seems;; little;; common;; efforts;; readers;; argue;; setting;; steinian;; text;; music;; welcome;; abstraction;; brings;; heights;; expression;; computing;; concretise;; subtleties;; diminish;; expressive;; possibilities;; situated;; hermeneutical;; framework;; visualisations;; scores;; invite;; us;; play;; guides;; scholarly;; interpretive;; performances;; introduce;; reconsider;; significance;; oral;; traditions;; self;; proclaimed;; magnum;; opus;; partition;; pour;; l;; aux;; lectures;; utilisant;; outils;; numeriques;; artistes;; chercheurs;; ont;; utilise;; musicale;; informatiques;; contribuer;; exprimer;; ce;; qui;; reste;; obscur;; dans;; traditionnelles;; ecrits;; prime;; abord;; ces;; deux;; approches;; semblent;; n;; avoir;; que;; peu;; choses;; commun;; lecteurs;; rapportent;; mise;; musique;; textes;; est;; louable;; porte;; vers;; nouveaux;; sommets;; d;; alors;; leur;; appliquer;; informatique;; semble;; rendre;; plus;; concretes;; leurs;; subtilites;; diminuer;; potentiel;; je;; soutiens;; c;; le;; cadre;; hermeneutique;; situe;; lequel;; comme;; partitions;; nous;; invitent;; jouer;; guide;; nos;; academiques;; interpretatives;; particulier;; presente;; ici;; aident;; reconsiderer;; importance;; tradition;; orale;; qu;; elle;; decrit;; son;; Å“uvre;; majeure","10.16995/dscn.236","textual scholarship;; opera;; nous;; musical composition;; musical;; making of;; magnum opus;; humanities;; art history;; art;; active listening"
"Miami University","robert;; southey;; member;; lake;; school;; poetry;; really;; first;; avant;; garde;; history;; english;; literature;; prolific;; letter;; writer;; he;; prose;; romantic;; era;; england;; roughly;; 1780;; 1830;; write;; dear;; friend;; says;; me;; escaping;; prison;; massive;; digital;; scholarly;; edition;; underway;; collected;; letters;; divided;; eight;; parts;; 1791;; 1797;; 1798;; 1803;; 1804;; 09;; iv;; 1810;; 15;; v;; 1816;; 21;; vi;; 1822;; 27;; vii;; 1828;; 33;; viii;; 1833;; 39;; currently;; completely;; edited;; public;; capture;; set;; intellectual;; amicable;; financial;; relationships;; established;; lived;; traveled;; away;; his;; home;; base;; bristol;; west;; country;; actually;; moved;; district;; person;; place;; name;; encoded;; tei;; p5;; able;; create;; data;; indicates;; mentioned;; whom;; fed;; directed;; undirected;; graph;; visualized;; see;; manipulate;; online;; http;; dhhub;; org;; demos;; voyeur;; membre;; consideres;; comme;; premiere;; l;; histoire;; litterature;; anglaise;; etait;; ecrivain;; aussi;; prolifique;; lettres;; qu;; poesie;; durant;; periode;; romantique;; angleterre;; soit;; entre;; ecrire;; ami;; cher;; disait;; est;; pour;; moi;; echapper;; erudite;; numerique;; cours;; d;; elaboration;; elle;; divisee;; huit;; parties;; actuellement;; ont;; ete;; entierement;; revisees;; rendues;; publiques;; ces;; reproduisent;; ensemble;; relations;; intellectuelles;; amicales;; financieres;; que;; etablies;; alors;; il;; habitait;; dans;; le;; au;; ses;; voyages;; installe;; etant;; donne;; chaque;; personne;; nom;; lieu;; encode;; utilisant;; nous;; avons;; mesure;; creer;; donnees;; indiquant;; qui;; mentionne;; adressees;; quelles;; personnes;; cet;; alimente;; graphe;; oriente;; etre;; visualise;; peut;; voir;; manipuler;; ligne","10.16995/dscn.238","romanticism;; romance;; poetry;; nous;; ligne;; lake district;; humanities;; graph;; avant garde;; art history;; art"
"Mount Allison University","web;; 2009;; tantalizes;; user;; approaches;; interest;; history;; hughes;; greengrass;; recently;; published;; virtual;; representation;; past;; makes;; clear;; variety;; newly;; developed;; resources;; nevertheless;; ever;; increasing;; array;; historical;; source;; material;; archival;; records;; inscriptions;; reports;; now;; online;; topic;; websites;; journals;; too;; just;; beyond;; grasp;; specialist;; scholar;; even;; today;; professional;; research;; dependent;; researcher;; knowing;; right;; ahead;; time;; simple;; queries;; whole;; component;; global;; information;; network;; capable;; supporting;; query;; searching;; evidence;; relating;; place;; instance;; enter;; 1767;; ad;; bring;; contact;; newspaper;; transcriptions;; year;; costa;; geography;; slavery;; pertinent;; proceedings;; old;; bailey;; courthouse;; london;; emsley;; al;; large;; number;; remaining;; sources;; receive;; highly;; relevant;; instead;; largely;; irrelevant;; generated;; google;; search;; service;; moreover;; make;; more;; useful;; interested;; layperson;; imagine;; family;; visiting;; brittany;; trace;; roots;; texts;; artefacts;; scholarly;; discussions;; exist;; might;; ask;; pertain;; ancestors;; came;; north;; america;; summaries;; local;; tourist;; bureau;; wikipedia;; articles;; unlikely;; suffice;; if;; digital;; contributions;; national;; museums;; archives;; effectively;; plan;; personal;; journey;; discovery","10.16995/dscn.112","world wide web;; virtual representation;; transcription;; tourism;; semantic web;; newspaper;; layperson;; computer assisted web interviewing;; computer science;; comparative historical research"
"University of Waterloo;; University of British Columbia;; York University;; University of Alberta;; University of Alberta;; McGill University;; University of Toronto;; University of Toronto;; York University","essay;; considers;; opportunities;; afforded;; simulated;; environment;; theatre;; set;; exploring;; functions;; relationships;; historical;; theatrical;; texts;; records;; performance;; over;; course;; development;; system;; digital;; visualizing;; text;; increasingly;; emphasized;; affordances;; material;; environments;; focus;; potential;; applications;; historians;; user;; controlled;; hybrid;; two;; three;; dimensional;; interface;; permits;; simultaneous;; visualization;; variety;; research;; materials;; simulations;; project;; significance;; soulpepper;; 2011;; production;; judith;; thompson;; white;; biting;; dog;; relation;; tarragon;; 1984;; premiere;; play;; identified;; current;; strengths;; tool;; technical;; improvements;; enhance;; efficacy;; design;; challenges;; warranting;; consideration;; refinements;; add;; offered;; existing;; tools;; ability;; visualize;; methodologies;; positioning;; agent;; historiographical;; scholarship;; cet;; essai;; examine;; possibilites;; offertes;; par;; le;; pour;; l;; exploration;; fonctions;; textes;; historiques;; theâtre;; ou;; d;; autres;; archives;; representations;; ainsi;; que;; relations;; qu;; ils;; entretiennent;; durant;; developpement;; environnement;; numerique;; visualisation;; theâtraux;; progressivement;; souligne;; absentes;; medias;; numeriques;; environnements;; materiels;; notre;; reflexion;; plus;; recente;; est;; centree;; sur;; potentielles;; historiens;; du;; particulier;; son;; hybride;; deux;; trois;; dimensions;; controlee;; utilisateur;; qui;; permet;; simultanee;; materiaux;; recherche;; varies;; simulation;; theâtrales;; travers;; projet;; explorant;; importance;; dans;; histoire;; piece;; comparaison;; avec;; nous;; avons;; identifie;; quelques;; atouts;; comme;; outil;; ameliorations;; techniques;; pourraient;; parfaire;; efficacite;; aspects;; appelant;; reflexions;; complementaires;; raffinant;; potentiel;; enrichir;; outils;; existants;; fois;; sa;; capacite;; visualiser;; positionnant;; acteur;; faire;; tant;; historiographie","10.16995/dscn.240","theology;; humanities;; historiography;; art history;; art"
"Université du Québec à Montréal","transition;; d;; culture;; du;; livre;; l;; ecran;; nous;; expose;; changement;; paradigme;; quant;; maniere;; produire;; assurer;; transmission;; ses;; manifestations;; litteraires;; artistiques;; cherchant;; jeter;; regard;; informe;; critique;; sur;; telle;; nt2;; le;; laboratoire;; recherche;; œuvres;; hypermediatiques;; universite;; quebec;; montreal;; http;; www;; uqam;; ca;; entrepris;; investir;; dans;; valorisation;; nouvelle;; artistique;; litteraire;; web;; etude;; imaginaire;; contemporain;; ainsi;; que;; exploration;; nouveaux;; modes;; adaptes;; aux;; technologies;; au;; contexte;; contemporains;; art;; comme;; litterature;; createurs;; sont;; approprie;; detournant;; pratiques;; son;; langage;; produites;; inscrites;; meme;; nouvelles;; destinees;; etre;; experimentees;; lues;; par;; biais;; internet;; ces;; presentent;; formats;; outils;; habituels;; description;; ce;; soit;; etudes;; cinematographiques;; ou;; histoire;; ne;; suffisent;; pas;; plus;; institutionnalisation;; n;; est;; encore;; assuree;; aucune;; bibliographie;; aucun;; repertoire;; substantiel;; regroupent;; c;; reponse;; constatations;; projet;; arts;; litteratures;; alh;; vu;; jour;; depuis;; 2005;; travaille;; identification;; inedits;; acquerant;; expertise;; unique;; matiere;; nombreux;; problemes;; ont;; ete;; rencontres;; certains;; resolus;; pistes;; reflexion;; ouvertes;; objectif;; cet;; article;; degager;; principes;; cœur;; travaux;; faisant;; rendre;; compte;; ancre;; plain;; pied;; humanites;; numeriques;; digital;; humanities;; mediatiques","10.16995/dscn.268","the arts;; humanities;; ethnology;; digital humanities;; art"
"","digital;; humanities;; attracted;; attention;; late;; concentration;; dh;; specific;; panels;; mla;; conference;; focus;; publication;; profession;; 2011b;; series;; blog;; posts;; stanley;; fish;; 2012a;; 2012b;; coverage;; done;; expose;; scholars;; variety;; work;; general;; sense;; still;; more;; common;; social;; sciences;; computer;; apparent;; popular;; articles;; kathryn;; schulz;; york;; times;; article;; distant;; reading;; 2011;; even;; felt;; degree;; johanna;; drucker;; separates;; speculative;; computing;; 2009;; 4;; 5;; data;; mining;; database;; construction;; development;; visualisation;; tools;; require;; deep;; technological;; engagement;; appear;; entirely;; alien;; standard;; humanistic;; methods;; enquiry","10.16995/dscn.245","performance art;; media studies;; humanities computing;; humanism;; history;; digital humanities;; database construction;; criticism;; alien"
"(LANCI)Laboratoire d'ANalyse Cognitive de#R##N#                    l'Information;; Université du Québec à Montréal","one;; needs;; apply;; computer;; assisted;; conceptual;; analyses;; philosophical;; texts;; beyond;; linguistic;; dimension;; statistic;; macro;; textual;; approaches;; appealing;; remain;; limited;; article;; methodology;; applied;; text;; attempts;; close;; criteria;; approach;; allows;; systematic;; exploration;; multifaceted;; contexts;; specific;; concept;; concordancer;; b;; clustering;; c;; interpretative;; annotation;; strategy;; evolution;; bergson;; corpus","10.16995/dscn.241","statistic;; philosophy;; philosophical methodology;; linguistics;; concordancer;; cognitive science;; cluster analysis;; annotation"
"University of Alberta;; University of Alberta;; ;; ;; ","his;; book;; humanities;; computing;; chapter;; fittingly;; titled;; discipline;; willard;; mccarty;; attempts;; define;; understanding;; happening;; according;; may;; get;; disciplinary;; conditions;; specific;; methods;; arise;; desire;; direct;; suggests;; one;; way;; understand;; beginnings;; look;; founding;; people;; desires;; needs;; articulated;; time;; paper;; agenda;; set;; documents;; around;; moment;; emergence;; case;; canada;; wide;; scholarly;; society;; consortium;; computers;; coch;; cosh","10.16995/dscn.244","social science;; political science;; media studies;; humanities computing;; happening;; discipline;; digital humanities"
"","paper;; draws;; experience;; university;; brunswick;; unb;; electronic;; text;; centre;; etc;; digitizing;; papers;; prominent;; loyalist;; edward;; winslow;; address;; issues;; relating;; development;; laterally;; developed;; projects;; defines;; reconstitute;; previously;; existing;; project;; architecture;; ends;; argues;; reasons;; develop;; first;; financially;; prudent;; difficulties;; securing;; grant;; money;; lateral;; assist;; digital;; humanists;; building;; more;; robust;; shoulders;; competed;; work;; second;; facilitate;; greater;; production;; humanities;; undertaken;; researcher;; institution;; original;; indeed;; once;; core;; elements;; published;; online;; build;; upon;; completed;; bit;; problem;; fully;; realize;; potential;; away;; proprietary;; mindset;; regard;; willing;; share;; already;; modules;; researchers","10.16995/dscn.243","project management;; modular design;; mindset;; library science;; humanism;; engineering management;; engineering;; digital humanities;; architecture"
"","design;; digital;; information;; interaction;; tools;; quickly;; evolving;; rapid;; increase;; number;; size;; online;; collections;; technological;; capabilities;; offered;; software;; development;; communication;; technologies;; book;; aims;; continue;; evolution;; opposition;; anti;; aesthetic;; subtext;; certain;; research;; areas;; p;; 13;; authors;; argue;; qualities;; interface;; critical;; affect;; overall;; perceptions;; project;; product;; business;; organisation;; etc;; whole;; sufficiently;; refined;; users;; likely;; trust;; people;; responsible;; 17;; trusting;; may;; more;; willing;; persevere;; something;; gone;; wrong;; 18;; emphasis;; aesthetics;; differs;; systems;; papers;; usability;; testing;; literature;; support;; faster;; progression;; merely;; functional;; tool;; one;; easily;; towards;; pleasurable;; 19","10.16995/dscn.246","world wide web;; usability;; subtext;; software development;; perception;; opposition;; metadata;; human computer interaction;; digital library;; cultural heritage;; computer science"
"University of Chicago;; ;; University of Chicago","following;; article;; describes;; simple;; technique;; identify;; lexically;; similar;; passages;; large;; collections;; text;; sequence;; alignment;; algorithms;; primarily;; field;; bioinformatics;; segments;; dna;; genome;; research;; employed;; domains;; plagiarism;; detection;; image;; processing;; applied;; approach;; wide;; variety;; diverse;; focus;; discussion;; identification;; famous;; 18th;; century;; encyclopedie;; denis;; diderot;; jean;; d;; alembert;; reference;; works;; encyclopedias;; dictionaries;; generally;; expected;; reuse;; borrow;; sources;; exception;; drawn;; immense;; source;; material;; both;; french;; if;; borrowings;; occur;; sufficiently;; identified;; according;; standards;; modern;; citation;; partially;; acknowledged;; passing;; systematic;; recycled;; offer;; us;; clear;; indication;; philosophes;; exploiting;; extent;; intertextual;; relations;; accompanied;; composition;; subsequent;; reception;; explored;; end;; hope;; encyclopedic;; intertextuality;; broaden;; concerning;; relationship;; enlightenment;; thought;; previous;; intellectual;; traditions;; centuries;; followed","10.16995/dscn.258","source material;; sequence alignment;; plagiarism detection;; linguistics;; intertextuality;; information retrieval;; genome research;; enlightenment;; encyclopedia;; computer science;; citation"
